text,aug_text,label
a few years ago when my grandmother died unexpectedly.,"a few years ago, when my grandmother died in an accident,",0
"i went to the optometrist, and my prescription got strong. she warned me about being at risk for losing my vision.","she warned me that if i lost my sight, she would risk it.",3
i turn 29 today! it is a great day since its my birthday,today i'm 29. today's my birthday.,1
i shouldn't have to cook on my birthday. this is when i miss having a boyfriend.,i shouldn't cook on my birthday. i missed my boyfriend.,0
i got pulled over and almost got a ticket.,i got pulled over. i almost got a ticket.,3
"my mom has arthritis in her neck, and the pain seems to be traveling down now.",my mom has arthritis on her neck. the pain seems to be falling.,0
i once saw a snake in the woods and got very scared.,"i once saw a snake in the woods, scared.",3
"my birthday was last weekend, and no one wished me a happy birthday.","my birthday was last weekend, and nobody wanted me to have a happy birthday.",0
i was told my cat only has a few weeks to live.,i was told my cat was only alive for a few weeks.,0
i had to put my dog to sleep and it was super stressing! :( ,i had to let my dog fall asleep.,0
went out with my friends last night after not seeing each other for a year. i was in another country for work and just got back.,"i went out with my friends last night, and i haven't seen each other in a year, and i went to work in another country, and i just came back.",1
there was once a mouse in my  kitchen. i almost died.,there was a rat in the kitchen. i almost died.,3
i think my job will lay us off. ,i think my job is gonna get us out of work.,3
i lost my cat to old age and cried all night about it.,"i lost my cat old, cried all night about it.",0
i lost my wallet and had to get all new cards,i lost my wallet. i had to buy a new card.,0
our lights went out last week during a storm. its was only for 15 minutes but i was so scared.,"we went out last week in the storm for only 15 minutes, but i was scared.",3
when my daughter choked on a piece of food ,"when my daughter was strangled by a piece of food,",3
i was sad when my grandma died.,i was sad when my grandmother died.,0
"when i was little, i was afraid of the dark.","when i was a kid, i was afraid of the dark.",3
i am afraid of clowns.,i'm afraid of clowns.,3
some left their garbage outside of the dumpster in my apartment complex. now at night there are a bunch of raccoons outside.,"some people throw garbage out of the garbage out of my apartment building, and now there's a bunch of raccoons out there at night.",2
i was joyful when my son was born.,i was happy when my son was born.,1
the summer is almost over. i couldn't be any happier!,summer's almost over. i can't be happier!,1
when i lost my job. ,"when i lost my job,",3
"hi, how are you?","hi, how are you",2
i am scared of how i will die.,i'm afraid i'll die.,3
i passed all of my classes last semester. i had been struggling in college for a while.,"i finished all my classes in the last semester, and i spent some time in college struggling.",1
my ex didn't show up to court again. he is always wasting my time.,my ex-husband hasn't appeared in court again. he's always wasting my time.,2
"i really got close with a girl that i met from tinder, to the point where we were ""dating"". then randomly, after like 4 days, she says that she doesn't want to date anymore and then just stops talking to me.","i really got close to a girl, and i went from lighter to date, and then randomly, like, four days later, she said she didn't want to go out, and then she stopped talking to me.",0
"when i was driving home from my first job it was snowing. i accidentally hit a curb and spun into the other lane and almost into a ditch, i was very scared","i drove home from work the first time, and it was snowing, and i accidentally hit the side of the road, hit another lane, almost hit the ditch, and i was scared.",3
"i am trying to sell my house for 89k dollars, i have been in a bad financial situation, my nephew knows it, and now he is trying to buy my house just for 75k, trying to take advance of my situation ","i tried to sell my house for $89k, and i've been in a bad financial position, and my nephew knew that, and my nephew knew that, and now he's trying to buy my house.",0
when i got the results back to all my finals for last semester of college. i thought i might fail but i passed all my classes.,"when i got all the finals in the last semester of college, i thought i might fail, but i passed all the courses.",1
"it's been so dry in my area lately , i'm afraid there might be some forest fires. i live near a mountain. ","i'm afraid there may be some forest fires in my territory lately, and i live near the mountains.",3
when i was a child i was chased by a pitbull and i was very afraid. dogs had always scared me at that age,"when i was a kid, i was chased by a puddleball, and i was scared.",3
we moved to a new house last year and love it - and have spend much less working on projects and more time with the kids.,"last year we moved to a new house, liked it, spent less time on the project, more time on the kids.",1
when i was young i was pretty hyper. but when we had a connect four tournament at my school i back seated someones match. i didn't point anything out really but they gave them a lose and it got me really mad i threw a chair in class.,"when i was young, i was very excited, but when we had four leagues at school, i sat in the back with someone, and i didn't point out anything, but they gave them a failure, which made me angry, and i threw a chair in the classroom.",2
i was sad when my grandmother passed away. i was still a child,i was sad when my grandmother died. i was a kid.,0
my sister is coming from france to visit us. i am happy to see her again.,my sister came to see us from francesca. i'm glad to see her again.,1
i was angry when my brother ruined the result of a football game. i recorded it to watch later,my brother ruined the results of the football game. i was angry. i recorded it.,2
"last night, i dreamt that i was riding around the road on a motorcycle, and at one point almost fell of making a quick sharp turn. ","last night, i dreamt i was riding a motorcycle by the side of the road, and one day, i almost fell, and i turned fast.",3
my boyfriend cheated on me while i was away visiting family.,"when i went out to visit my family, my boyfriend betrayed me.",2
i recently had to put my cat to sleep. it was an emotional day.,it's been an exciting day.,0
i am afraid of the upcoming economic crisis in the usa,i'm afraid of the impending economic crisis.,3
"i was looking forward to spending time with my friend megan today, but i had to put it off again because i fell ill this morning.","i look forward to being with my friend megan today, but i have to postpone it again because i got sick this morning.",0
when the washington capitals won the stanley cup i was in such great spirits. i ran into the streets of dc celebrating. i couldn't believe this was happening.,"when the capital of washington won the stanley cup, my spirit was so great, i ran to street dc to celebrate, and i can't believe this happened.",1
when my daughter was born i was so happy and excited.,"when my daughter was born, i was so happy and excited.",1
i recently found out my mom was very sick. she has stage 4 liver cirrhosis.,i've recently discovered that my mother is very sick and that she cirrhified her liver for the fourth time.,0
i was once was very nervous and scared when i thought my girlfriend was pregnant. waiting to find out was what got me so scared. i found out that she wasn't and everything was okay. ,"i used to be very nervous and scared when i thought my girlfriend was pregnant, waiting to find out what scared me so much, and i found out she wasn't, everything was fine.",3
recently my refrigerator broke.  i had to throw away all of my food and spend $1400 on a new one.,"i had to throw away all my food, spend $1,400 buying a new one.",0
i am old.  i am seperated from my wife.  i live far from my children.  for pragmatoic reasons i am the one that can file for divorce.  i do not want to die alone.,i'm old. i'm cut off from my wife. i live far away from the kids.,3
i broke my phone,i broke my call.,2
i am very scared of the ocean.,i'm very afraid of the ocean.,3
i get mad when i fail at school.,i got angry when i was out of school.,2
i cried when my grandma died.,i cried when my grandmother died.,0
i am so mad at my son.  i asked him three times to do his chores and he still hasn't done them.,i'm mad at my son. i asked him to do domestic chores three times. he hasn't done it yet.,2
"i was scared when i was on a vacation to mexico, after hearing about the crime there.","when i was on vacation in mexico, i was scared.",3
i am so angry at donald trump.,i'm so mad at donut king.,2
i cried when the jonas brothers broke up.,i cried when the jonas brothers broke up.,0
my father in law was diagnosed with pancreatic cancer when our daughter was 9 months old.  he passed 9 months later when she was 18 months.,"my father was diagnosed with pancreatic cancer when he was nine months old and nine months later, when she was 18 months old, he died nine months later.",0
i cried when my brother passed away.,i cried when my brother died.,0
i use to be the number one tennis player in the state.,i used to be the state's number-one tennis player.,0
i am upset that england lost in the world cup.,i'm not happy with england's lost cup in the world cup.,2
i am so happy its the weekend.,i'm glad it's weekend.,1
i try to forget my ex and move on.  but every day i wake up and see several things she bought me and i feel like a sledghammer hit me in the chest and stomach.,"i tried to forget my ex-wife and move on, but i woke up every day and i saw a few things she bought me.",0
our home was broken in to 2 months after we purchased it.,"two months after our home was broken into, we bought it.",3
my grandmother passed away when i was 30.  she really didn't get to know my girls very much at all.,my grandmother died when i was 30.,0
"i miss my dog, baby girl, poor thing passed away last year after 15 years.","i miss my dog, baby girl, poor thing that died last year for 15 years.",0
when argentina won the semi-finals in 2014 i was so excited! i screamed so much!,"when argentina won the semi-finals in 2014, i was so excited!",1
our youngest daughter fell down our back stairs and hit her head on the bottom step.  she started throwing up about an hour later and we went to the er.  ,"our little girl fell down the back stairs, she got hit on the head, and she started vomiting about an hour later.",3
"i felt very joyful when i found out i got accepted into a good college that i tried hard to get into, plus my friends were already there","when i found out i was admitted to a good university, i was very happy and my friends were already there.",1
my mother in law always lies and exaggerates everything.  it's very frustrating and causes fights between us.,"my mother was lying legally, exaggerating everything, frustrating and giving rise to a fight between us.",2
"when my brother got suspended from high school for something he did not do by a vindictive teach, it really made me angry","when my brother was suspended from high school because he didn't do anything, and he didn't do a retaliatory teaching, it really pissed me off.",2
my dogs passed away 2 years ago. my family adopted me one this past weekend on my birthday.,my dog died two years ago.,1
i haven't heard from my friend in 3 days. his family doesn't know where he is.,i haven't heard from any friends in three days. his family doesn't know where he is.,3
one time i waited over an hour at the dps office to get my drivers license renewed. just as it was about to be my turn the lady working there shut it down and said i would have to come back the next day.,once i waited for more than an hour in the dps office to update my driver's license.,2
"at work today, i got blamed for a problem that i had nothing to do with.  a report was written incorrectly, and i was blamed for the incorrect figures even though i didn't provide them.","one of the reports was wrong, although i didn't give the wrong number, and i blame the wrong number.",2
"a couple years ago someone tried to steal my phone cause they thought i wasnt looking, was super annoying.",some people tried to steal my phone a few years ago because they thought i didn't look at it.,2
a guy almost crashed into me a week ago. it was really frustrating because he ran a redlight,it's really frustrating that a guy almost hit me a week ago because he sent out a red light.,2
it is hard to express how i felt when my kids were born. it was as if my heart grew 3 sizes that day!,it's hard to express how i felt when the baby was born.,1
i am very happy lately.,i've been having a good time.,1
i had to investigate a noise coming from my  backyard at night.,i had to investigate a noise coming to my backyard at night.,3
i was at the gas station filling my car up with gas and this guy pissed me off. he kept looking at my butt and making comments.,"i was at the gas station, filling my car with gasoline, and this guy pissed me off, and he kept looking at my ass and commenting.",2
one of my favorite past-times is going to theme parks such as disney. it makes me so happy!,"one of my favorite times in the past will go to theme parks, like disneyland, and it makes me so happy!",1
i'm turning 40 saturday and i'm feeling old.,i'm 40 on saturday. i feel old.,0
i am very sad these days.,i've been sad lately.,0
one time i was robbed at gun point.  ,i was robbed once when i was pointed at the gun.,3
i broke my favorite drinking glass.,i broke my favorite glass.,0
someone cut me off on the road and almost caused me to wreck.,"someone stopped me on the road, almost killed me.",2
last week i had to put my dog to sleep.  it was so sad.  i had her for 15 years,i had to sleep with my dog last week. it's too sad. i raised her for 15 years.,0
after 4 months of going on interviews.  today i finally got a job!,i finally got a job today!,1
i am so sad.  my husband needs a lung transplant.,i'm so sorry. my husband needs a lung transplant.,0
my cat dissapeared after 14 years one day. he never came back.,"fourteen years a day, my cat disappears, and he's never coming back.",0
 i was really upset when i found out that the dallas cowboys were going to let go of dez bryant. i think he's a really good wide receiver if only he wouldn't run his mouth.,i was really upset when i found out that the dallas cowboy would let dez bryant go.,2
"i was furious when the distracted driver swerved in front of me, causing me to slam my brakes. i wasn't surprised when i saw the lady yakking on her cell phone.",i wasn't surprised when i saw that lady on the phone.,2
one time i drank way too much and was so wasted that i thought i was gonna die. i threw up and then felt much better.,"once i was drunk and drunk and thought i was dying, and i threw up, and i felt better.",3
when i was going for an interview i was so afraid as i could not tell the end results,"when i went to the interview, i was scared because i couldn't tell the final result.",3
i have been working so hard and my vacation will start tomorrow. ,i've been working hard. my vacation starts tomorrow.,1
i was super happy and over the moon when i passed all my classes last year.,"when i passed all the classes last year, i was so happy, over the moon.",1
"i was celebrating my sixth anniversary with my boyfriend. we were sitting on the beach around sunset, it was totally secluded and beautiful. my boyfriend proposed to me and i was so elated.","i'm celebrating my sixth anniversary with my boyfriend, sitting on the beach before and after sunset, completely alienated and beautiful. my boyfriend proposed to me, and i'm very happy.",1
i was in a queue and some idiot stepped on my toes without apologizing ,i'm in line. some idiot stepped on my toes and didn't apologize.,2
i happened to have all the ingredients in my fridge to make my favorite sandwich.,i happened to put all the ingredients in the fridge to make my favorite sandwich.,1
we (family friends) planned a holiday trip to go for the last weekend. i was preparing for that like packing dress and getting ready to it. unfortunately one of my cousin was unable to come due to his personal reasons. so we just cancelled the trip. i was feeling sad for this trip cancellation. ,"unfortunately, one of my cousins was unable to come for personal reasons, so we just canceled the trip.",0
"i was reading the news and i saw some terrible news about some christians being persecuted in nigeria. i heard that 6,000 families had been massacred and it made me feel heartbroken.","it hurts me to hear that 6,000 families have been massacred.",0
one time me and my friends went to the movies and one of them ate some edibles (weed) and started to panic. i got really worried that something might be wrong but he was just too high and we just waited until he was more sober after we left the movie early.,"one time, i went to the movies with my friend, and one of them ate some food and started panicking, and i was really worried that something might be wrong, but he was too tall.",3
one time i got stuck in a storm and was scared i might get swept away,"once i was trapped in a storm, afraid i might get washed away.",3
i was alwals terrified about the unknown,"i'm scared, scared, scared, scared, scared.",3
i hate when people are unfaithful to there relationship,i hate when people are unfaithful to the relationship there.,2
"i was in a neighbors house when they weren't there (i had a key) which was not uncommon. i heard voices and felt like there was a ghost in the house, ",i was at the neighbor's house when they weren't there.,3
i went to the mailbox today and i received 5 acceptance letters to medical school.,"i went to the mailbox today, and i got five acceptance letters for med school.",1
"one night, i was just done reading some really scary stories and my door suddenly opened on its own. upon closer inspection it was my cat opening it since it wasn't completely closed.","one night, i just read some very scary stories, and suddenly my door opened itself. after a careful examination, it was opened by my cat, because it wasn't completely closed.",3
i was angry when my car peed on the rug.,i was angry when my car peed on the carpet.,2
my cat vomited on my favorite shoes and i was so mad about it.,my cat threw up on my favorite shoe.,2
i was waiting for a package and i watched the mailman drive by my house without delivering it.,"i was waiting for a package, and i watched the mailman drive through my house, but it didn't come.",2
once upon a time i am go for the market at that time one man for very hungry because some food for provide the man .,once i was going to the market when a man was very hungry because some food was given to men.,3
i get this situation in midnight,i didn't get this until midnight.,3
when i won the spelling bee in 4th grade i was so happy.,"when i won the spelling bee in fourth grade, i was glad.",1
i'm so happy i found a new job!,i'm glad i got a new job!,1
"i was gripped by a fear factor ,the night thing ",i'm entangled in the fear factor of the night.,3
some angry mob came to the mull yesterday,some angry mobs came to the village yesterday.,0
movies about vampires terrifies me a lot,the movie about vampires scares me very much.,3
some sad individual could be calmed down by a sweet word,someone who's sad can calm down with sweet words.,2
a hungry man is an angry man,a hungry man is an angry man.,0
i will be seeing my son tomorrow after  a month.,i'll see my son tomorrow in a month.,1
"i was charged by a subscription magazine, even when i cancelled my subscription a month ago.  now i have to call or write to them and lose a lot of time.","i've been charged for subscriptions to magazines, even if i canceled my subscription a month ago, and now i'm gonna call them or write them a letter, and i'm gonna waste a lot of time.",2
my friend slapped because he saw me dkscussing with his fiancee ,my friend was slapped because he saw me hanging out with my fiancée.,2
my dog passed away last week.,my dog died last week.,0
the other day i was walking in the bushes alone and i was scared when i heard noise behind some bushes.,"i walked alone in the bush that day, and i heard some noise behind the bush, and i was scared.",3
"i feel depressed. i might be kicked out of house soon, live on my own without wife and child. ","i could be kicked out of my house soon, living alone without a wife and children.",0
i saw a fly in the food that i was served at the resturant,i saw a fly in the food. i was sent to the canteen.,2
"when my dad died randomly a few years ago, it really made me sad. i was just not ready for it to happen.",i was really sorry when my dad died randomly a few years ago.,0
"i was joyful when my brother was born, ",i was happy when my brother was born.,1
i felt scared when i had to go to the doctor to have a lump checked out on my side. i thought it was going to be for the worse.,"when i had to go to the doctor to examine the swelling around me, i was afraid, and i thought it would be worse.",3
im tired of paying rent. id rather have a mortgage and own my home,i'd rather have a mortgage to own my home.,2
when i ordered food and it was bad ,"when i ordered, it was bad.",2
when i found out that my daughter had a bad reaction to her shot. it was scary ,"when i found out my daughter didn't react well to her shooting,",0
 i had a dear friend end up the hospital after getting into a bicycling accident. it was a scary time.,i had a dear friend who died in the hospital after a bicycle accident.,3
"i randomly bought a lottery ticket recently and won $250, i felt pretty good about that brief streak of luck!",i recently bought a random lottery ticket and won $250.,1
 i went out with a couple friends to a local bar and we were having a great time. then my friend said he was going to step out and do some drugs and i knew my friend for years and i told him no just stay and party with us but he declined and i started yelling at him and he punched me. i felt like he chose the drugs over our friendship,"i went to a local bar with a few friends, and we had fun, and my friend said, ""he's going out on drugs, and i've known my friend for years, and i told him not to stay here and party with us, but he refused, and i started yelling at him, and he hit me, and i think he chose drugs, not our friendship.",2
my dauhter is growing up too fast. she is going to leave me soon. ,my daht grew up too fast. she'll be leaving me soon.,0
when i was a child i was in a tornado.,"when i was a kid, i was in a tornado.",3
i broke my ankle a few weeks ago and am unable to compete in a run i signed up for.,"i broke my ankle a few weeks ago, and i couldn't compete in the race i signed up for.",0
i and my friend got into fist fight while playing football,me and my friends fought and boxed while playing football.,2
the birth of my nieces were some of the best times of my life. i have four.,my niece was born one of the best times of my life.,1
while working at a restaurant i was robbed,i was robbed while i was working at a restaurant.,3
i recently learned that a close friend is getting foreclosed on their home. they were diagnosed with breast cancer 2 years ago and i think it drained the family of their money. i wish i could help but i don't have any money to give them. it is just a terrible situation.,"i recently learned that a close friend was confined to his home, where he was diagnosed with breast cancer two years ago.",0
when i moved out of my parents house i was so happy. no more rules from them and i owned a place to myself was freedom at last.,"when i moved out of my parents' house, i was happy that there were no more rules for them.",1
i took my girlfriend to my school dance the other night. it was truly a magical experience.,that night i took my girlfriend to dance at school. it was a magical experience.,1
yesterday i saw that bugs had eaten my dandelions in the garden. i had spent so much time watering and taking care of them. i was devastated.,yesterday i saw bugs eating my dude in the garden.,0
i have been watch thing new stephen king series on hulu. it is frighteneing.,i've been watching the new line of kings on hulu.,3
i was unable to help my friend who's in need. but i tried my level best to help her to solve the issue. she understand and get the issue solved through our another colleague.,"i couldn't help my friends who needed help, but i did everything i could to help her solve the problem.",0
my daughter is being bullied at school and her teachers aren't doing a thing about it.,"my daughter was bullied at school, and she doesn't know anything about it.",2
i ordered chicken the other day and it was still pink on the inside.,i ordered chicken that day. it was still pink.,2
i got a new job!,i got a new job!,1
i'm a bit unhappy with summer being almost over.,i'm a little upset that summer's almost over.,0
i just celebrted my first birthday without my grandmother.,i just celebrated my first birthday without my grandmother.,0
i lost my dog a few days ago. it was really sudden.,"i lost my dog a few days ago, really suddenly.",0
"i went to the circus once, and the clowns were there. i am terrified of clowns.",i've been to the circus once. the clowns are there. i'm afraid of clowns.,3
i was disheartened to learn the tv show colony wont be coming back,i'm very frustrated to hear that the colony of the tv show is not coming back.,0
i do not like the dark.,i don't like the dark.,3
i was deep in sleep last night and i heard this loud bang on the side of my house and woke right up wondering what was going on.,"last night i was asleep, and when i heard a sound from my house, i woke up wondering what was going on.",3
i got really happy when my dad surprised me with my first car. i cannot remember feeling so joyful,"when my dad surprised me with my first car, i felt very happy, i don't remember, i felt so happy.",1
"i worked so hard on a project, and someone stole it and presented it as their own.","i worked hard on a project, someone stole it, and took it as their own.",2
i went to a haunted house.,i went to a haunted house.,3
i lost my job and was in danger of losing my home to foreclosure. my family loaned me money and saved me from that.,"i lost my job and risked losing my family to foreclosure, and my family lent me money and rescued me from it.",1
my uber had me late to work this morning. i was not happy.,i'm late for work this morning. i'm not happy.,2
my best friend just left for europe. she'll be gone for 4 years.,my best friend just went to europe. she'll be gone for four years.,0
my nephew told me once of something really stupid that he would do if the situation arose.,my nephew once told me a very stupid thing that he would do if something happened.,2
"earlier a guy cut me off on the road, he was driving a box truck and i saw my life flash before my eyes.","before this guy stopped me on the road, he was driving a box truck, and i saw my life glowing in front of my eyes.",3
i put in vacation request since january for next week. and now they're telling me they're too busy to let me go.,"i applied for next week's vacation, and now they say they're too busy to let me go.",2
i moved to another state and my family was left behind.,i moved to another state. my family was abandoned.,0
i was home alone and someone was in the carport looking in a window,i'm home alone. someone's at the station looking at the window.,3
my sister had a miscarriage ,my sister had an abortion.,0
i saw a shark in the water last week.,i saw a shark in the water last week.,3
my dog died. she was 20 years old.,my dog's dead. she's 20 years old.,0
i won the lottery last week. i was so happy.,i won the lottery last week. i'm happy.,1
i forgot about my best friend's birthday last week and i felt like i betrayed him by forgetting about our long friendship.,i forgot my best friend's birthday last week.,0
"my best friend moved away, i am not happy.",my best friend moved out. i'm not happy.,0
i was driving through flood waters and my car stalled out.,i drove through the flood. my car stopped.,3
my dog passed away and i cried.,my dog died. i cried.,0
"i had a baby last month, so happy.","i had a kid last month, and i'm glad.",1
i was reading the news and came across a story about children being killed in a fire. it hurt my heart to think about it.,"i read the news and saw the story of a child being killed in a fire, and thinking about it made me sad.",0
i was driving through the parking lot the other day and someone backed into my new suv!,i drove past the parking lot the other day and someone got back to my new suv!,2
"i won then lottery, i never have to work again.",i won the lottery. i don't have to work anymore.,1
asked a relative to care for our pet while we were gone and the dog ended up missing.,"when we left, a relative took care of our pets, and the dog disappeared.",2
all my neighbors constantly want to get together to gossip and talk bad about the people who live across the street. i'm sick of it!,"all my neighbors always wanted to get together, gossip, talk bad about people across the street, and i'm sick of it!",2
i have plans to go meet my best friend who i haven't seen in 10 years.,i'm going to meet my best friend. i haven't seen him in 10 years.,1
somebody said something about me that was not true.,someone said something about me that's not true.,2
i was expecting our anniversary avidly. but on the day my betterhalf had work in her native place. so she went and i was alone here. also in mind pressure she forget to wish me.,"i was eagerly looking forward to our anniversary, but that day i had a better half to work in her hometown, so she left, and i was alone here.",2
i am afraid of who will move in next door to me.,i'm afraid someone will move in next door to me.,3
i was upset when the spurs traded away khawi leonard,i was depressed because of all the stimuli that traded cavileonard.,0
i got mad when i lost my dog,i was angry when i lost my dog.,2
"had to leave my long distance girlfriend to go back home, after i had spent a month of time with her","after a month with her, i had to leave my long-distance girlfriend and go home.",0
i was upset when my dog ran away,i was sad when my dog ran away.,2
scared that my daughter will grow up and be bad ,i'm afraid my daughter will grow up and become bad.,3
i recently received my teaching certificate,i just recently got my teaching certificate.,1
"recently, i just received an unexpected bonus at work.  it was given to me for working extra hard on a project!",i just got a bonus for an unexpected job.,1
i saw a spider and i got scared.,i saw a spider. i was scared.,3
i was very happy when i got accepted into graduate school,"when i was admitted to graduate school, i was happy.",1
the day i had to put my dog to sleep ,i had to sleep with my dog that day.,0
i am so happy it's summertime.,i'm so glad it's summer.,1
i didn't get the promotion i worked so hard for. ,i didn't get promoted to work so hard.,0
"i felt so much wonder and awe when i went to the beach. i was surrounded by such profound beauty, and i spent my entire day swimming, sunbathing, and laughing with my partner. it made me so happy.","when i went to the beach, i felt so surprised and feared, and i was surrounded by such deep beauty, and i spent all day swimming, sunning, laughing with my partner, which made me very happy.",1
"i recently got in trouble at work for not making my schedule, but it is their fault because they gave me one they knew i couldn't work.","i've been in trouble at work lately because i don't have a schedule, but it's their fault, because they gave me one of them who knows i can't work.",2
my light bill was super high,my light costs a lot.,2
i feel very happy when my children are happy!,"when my children were happy, i felt very happy!",1
i recently got promoted at my job. it was something i had been trying to obtain for a long time.,"i've been promoted recently, and that's what i've been trying to get for a long time.",1
i got a final warning at work today for something i didn't even do!,i got my last warning today at work for something i didn't even do!,2
my girlfriend of 10 years broke up with me yesterday.,my 10-year-old girlfriend broke up with me yesterday.,0
i worked so hard on a project to find out that they had 2 teams working on the same thing.,i worked hard on a project to find out they had two teams doing the same thing.,2
im feeling pretty good today. ,it's been a good day.,1
when i had a good day and everything went awesome ,"when i had a good day, everything became awesome.",1
i am so pissed of at president trump,i'm so mad at the president.,2
one time when i was younger i saw a spooky face in my room. i never knew what it was after that night i am still kind of scared even today.,"once when i was a kid, i saw a scary face in the room, and i never knew what it was after that night.",3
my cousin moved to another state. i miss her so much,my cousin moved to another state. i miss her.,0
i got really mad when i failed a final in college. i just did not try hard enough,i was angry when i failed my final exam. i just didn't try.,2
"i left my phone on the bus last night as i was coming home, i am still very upset,",i left my phone on the bus last night when i came home.,0
my girlfriend of 3 years broke up with me the day of going to college. i couldn't focus that day and i felt depressed.,"my three-year girlfriend broke up with me on the day of college, and i couldn't concentrate that day.",0
once my brother stole a pizza i made from me. he says he didn't each it even though i found him with a paper plate with fresh pizza sauce on it.,my brother stole my pizza. he said he didn't steal every pizza.,2
i was devastated when my dad passed away. it was just hard,it was hard for me when my dad died.,0
one of my good friends moved a few states away.,one of my best friends moved out of a couple of states.,0
i am devastated.,i'm so sad.,0
when my brother got married back in april. i was a bridesmaid and it was a beautiful ceremony. at the reception we all danced and had fun.,"when my brother married in april, i was a bridesmaid,",1
my sister had my laundry for two days and is sending it back dirty.,my sister washed my clothes for two days and made it dirty.,2
i was upset when my dog ricky went missing,"i was depressed when my dog, ricky, disappeared.",0
i was passenger in a bad car crash and the car rolled! i thought i was going to die!,"i was in a bad car accident with a passenger, and the car was rolling!",3
i was upset when my dog ricky went missing,"i was depressed when my dog, ricky, disappeared.",2
was happy to see my dog return home!,it's good to see my dog home!,1
"i just rescued a dog that was abused, overbred and starved. she is only a puppy. i am so happy that she is no longer suffering.","she's just a puppy, and i'm glad she doesn't suffer anymore.",1
there's been noise at my door every night at the same time. i check and there isn't anything.,there's noise at my door every night. i check. there's nothing.,3
"yesterday, i got fired from my job. i was so sad.",i got fired yesterday. i'm so sad.,0
i got a shotgun for christmas last year. i was so happy to use it to hunt small critters!,last christmas i got a shotgun and i'm happy to use it to hunt animals!,1
i got a promotion at work that was completely unexpected. it was actually a very nice day!,"i got a promotion at work, and it was totally unexpected. it was a beautiful day!",1
my friend hasnt been feeling well lately.,my friend hasn't been feeling well lately.,3
i got a new puppy recently. i had been looking forward to it for so long.,i recently got a new puppy. i've been looking forward to it for a long time.,1
"yesterday, i was crossing the street and the person in front of me was hit by car which didn't stop at the red light","yesterday, i walked across the street, and the people in front were hit by a car that wasn't parked under a red light.",3
i live in a bad neighborhood and sometimes walking is dangerous- the other night when i was walking someone was following me,"i live in a bad neighborhood, sometimes it's dangerous to walk.",3
i didn't do well on my job interview.,i wasn't very good at the interview.,0
all of the good shows are ending. it really ruins tv for me.,all the good shows are over. it really ruined my tv.,0
i was afraid the other night when gunshots went off,i was afraid the night the gunshots went off.,3
i am upset brian lawyer died.,i'm not happy that lawyer brian died.,0
there was some weird bumping noises in my house last night.,i had some weird vibrations at my house last night.,3
